match_id,title,competition,season,teams,sources
3754292,Newcastle United vs West Bromwich Albion,Premier League,2015/2016,"[""Newcastle United"", ""West Bromwich Albion""]","[""statsbomb_open_data""]"
3754338,Newcastle United vs West Ham United,Premier League,2015/2016,"[""Newcastle United"", ""West Ham United""]","[""statsbomb_open_data""]"
3754315,Norwich City vs AFC Bournemouth,Premier League,2015/2016,"[""Norwich City"", ""AFC Bournemouth""]","[""statsbomb_open_data""]"
3754038,Norwich City vs Arsenal,Premier League,2015/2016,"[""Norwich City"", ""Arsenal""]","[""statsbomb_open_data""]"
3754130,Norwich City vs Aston Villa,Premier League,2015/2016,"[""Norwich City"", ""Aston Villa""]","[""statsbomb_open_data""]"
3754280,Norwich City vs Chelsea,Premier League,2015/2016,"[""Norwich City"", ""Chelsea""]","[""statsbomb_open_data""]"
3754138,Norwich City vs Crystal Palace,Premier League,2015/2016,"[""Norwich City"", ""Crystal Palace""]","[""statsbomb_open_data""]"
3754182,Norwich City vs Everton,Premier League,2015/2016,"[""Norwich City"", ""Everton""]","[""statsbomb_open_data""]"
3754335,Norwich City vs Leicester City,Premier League,2015/2016,"[""Norwich City"", ""Leicester City""]","[""statsbomb_open_data""]"
3754348,Norwich City vs Liverpool,Premier League,2015/2016,"[""Norwich City"", ""Liverpool""]","[""statsbomb_open_data""]"
3754313,Norwich City vs Manchester City,Premier League,2015/2016,"[""Norwich City"", ""Manchester City""]","[""statsbomb_open_data""]"
3754210,Norwich City vs Manchester United,Premier League,2015/2016,"[""Norwich City"", ""Manchester United""]","[""statsbomb_open_data""]"
3754243,Norwich City vs Newcastle United,Premier League,2015/2016,"[""Norwich City"", ""Newcastle United""]","[""statsbomb_open_data""]"
3754101,Norwich City vs Southampton,Premier League,2015/2016,"[""Norwich City"", ""Southampton""]","[""statsbomb_open_data""]"
3754104,Norwich City vs Stoke City,Premier League,2015/2016,"[""Norwich City"", ""Stoke City""]","[""statsbomb_open_data""]"
3754172,Norwich City vs Sunderland,Premier League,2015/2016,"[""Norwich City"", ""Sunderland""]","[""statsbomb_open_data""]"
3754311,Norwich City vs Swansea City,Premier League,2015/2016,"[""Norwich City"", ""Swansea City""]","[""statsbomb_open_data""]"
3754317,Norwich City vs Tottenham Hotspur,Premier League,2015/2016,"[""Norwich City"", ""Tottenham Hotspur""]","[""statsbomb_open_data""]"
3754207,Norwich City vs Watford,Premier League,2015/2016,"[""Norwich City"", ""Watford""]","[""statsbomb_open_data""]"
3754133,Norwich City vs West Bromwich Albion,Premier League,2015/2016,"[""Norwich City"", ""West Bromwich Albion""]","[""statsbomb_open_data""]"
3754244,Norwich City vs West Ham United,Premier League,2015/2016,"[""Norwich City"", ""West Ham United""]","[""statsbomb_open_data""]"
3754191,Southampton vs AFC Bournemouth,Premier League,2015/2016,"[""Southampton"", ""AFC Bournemouth""]","[""statsbomb_open_data""]"
3754309,Southampton vs Arsenal,Premier League,2015/2016,"[""Southampton"", ""Arsenal""]","[""statsbomb_open_data""]"
3754113,Southampton vs Aston Villa,Premier League,2015/2016,"[""Southampton"", ""Aston Villa""]","[""statsbomb_open_data""]"
3754012,Southampton vs Chelsea,Premier League,2015/2016,"[""Southampton"", ""Chelsea""]","[""statsbomb_open_data""]"
3753994,Southampton vs Crystal Palace,Premier League,2015/2016,"[""Southampton"", ""Crystal Palace""]","[""statsbomb_open_data""]"
3754034,Southampton vs Everton,Premier League,2015/2016,"[""Southampton"", ""Everton""]","[""statsbomb_open_data""]"
3754302,Southampton vs Leicester City,Premier League,2015/2016,"[""Southampton"", ""Leicester City""]","[""statsbomb_open_data""]"
3754064,Southampton vs Liverpool,Premier League,2015/2016,"[""Southampton"", ""Liverpool""]","[""statsbomb_open_data""]"
3754320,Southampton vs Manchester City,Premier League,2015/2016,"[""Southampton"", ""Manchester City""]","[""statsbomb_open_data""]"
3754011,Southampton vs Manchester United,Premier League,2015/2016,"[""Southampton"", ""Manchester United""]","[""statsbomb_open_data""]"
3754016,Southampton vs Newcastle United,Premier League,2015/2016,"[""Southampton"", ""Newcastle United""]","[""statsbomb_open_data""]"
3754337,Southampton vs Norwich City,Premier League,2015/2016,"[""Southampton"", ""Norwich City""]","[""statsbomb_open_data""]"
3754247,Southampton vs Stoke City,Premier League,2015/2016,"[""Southampton"", ""Stoke City""]","[""statsbomb_open_data""]"
3754164,Southampton vs Sunderland,Premier League,2015/2016,"[""Southampton"", ""Sunderland""]","[""statsbomb_open_data""]"
3753978,Southampton vs Swansea City,Premier League,2015/2016,"[""Southampton"", ""Swansea City""]","[""statsbomb_open_data""]"
3754188,Southampton vs Tottenham Hotspur,Premier League,2015/2016,"[""Southampton"", ""Tottenham Hotspur""]","[""statsbomb_open_data""]"
3754183,Southampton vs Watford,Premier League,2015/2016,"[""Southampton"", ""Watford""]","[""statsbomb_open_data""]"
3754168,Southampton vs West Bromwich Albion,Premier League,2015/2016,"[""Southampton"", ""West Bromwich Albion""]","[""statsbomb_open_data""]"
3754120,Southampton vs West Ham United,Premier League,2015/2016,"[""Southampton"", ""West Ham United""]","[""statsbomb_open_data""]"
3754339,Stoke City vs AFC Bournemouth,Premier League,2015/2016,"[""Stoke City"", ""AFC Bournemouth""]","[""statsbomb_open_data""]"
3754202,Stoke City vs Arsenal,Premier League,2015/2016,"[""Stoke City"", ""Arsenal""]","[""statsbomb_open_data""]"
3754321,Stoke City vs Aston Villa,Premier League,2015/2016,"[""Stoke City"", ""Aston Villa""]","[""statsbomb_open_data""]"
3754293,Stoke City vs Chelsea,Premier League,2015/2016,"[""Stoke City"", ""Chelsea""]","[""statsbomb_open_data""]"
3754153,Stoke City vs Crystal Palace,Premier League,2015/2016,"[""Stoke City"", ""Crystal Palace""]","[""statsbomb_open_data""]"
3754127,Stoke City vs Everton,Premier League,2015/2016,"[""Stoke City"", ""Everton""]","[""statsbomb_open_data""]"
3754146,Stoke City vs Leicester City,Premier League,2015/2016,"[""Stoke City"", ""Leicester City""]","[""statsbomb_open_data""]"
3753985,Stoke City vs Liverpool,Premier League,2015/2016,"[""Stoke City"", ""Liverpool""]","[""statsbomb_open_data""]"
3754135,Stoke City vs Manchester City,Premier League,2015/2016,"[""Stoke City"", ""Manchester City""]","[""statsbomb_open_data""]"
3754014,Stoke City vs Manchester United,Premier League,2015/2016,"[""Stoke City"", ""Manchester United""]","[""statsbomb_open_data""]"
3754005,Stoke City vs Newcastle United,Premier League,2015/2016,"[""Stoke City"", ""Newcastle United""]","[""statsbomb_open_data""]"
3754032,Stoke City vs Norwich City,Premier League,2015/2016,"[""Stoke City"", ""Norwich City""]","[""statsbomb_open_data""]"
3754196,Stoke City vs Southampton,Premier League,2015/2016,"[""Stoke City"", ""Southampton""]","[""statsbomb_open_data""]"
3754132,Stoke City vs Sunderland,Premier League,2015/2016,"[""Stoke City"", ""Sunderland""]","[""statsbomb_open_data""]"
3754272,Stoke City vs Swansea City,Premier League,2015/2016,"[""Stoke City"", ""Swansea City""]","[""statsbomb_open_data""]"
3754187,Stoke City vs Tottenham Hotspur,Premier League,2015/2016,"[""Stoke City"", ""Tottenham Hotspur""]","[""statsbomb_open_data""]"
3754091,Stoke City vs Watford,Premier League,2015/2016,"[""Stoke City"", ""Watford""]","[""statsbomb_open_data""]"
3754007,Stoke City vs West Bromwich Albion,Premier League,2015/2016,"[""Stoke City"", ""West Bromwich Albion""]","[""statsbomb_open_data""]"
3754199,Stoke City vs West Ham United,Premier League,2015/2016,"[""Stoke City"", ""West Ham United""]","[""statsbomb_open_data""]"
3753975,Sunderland vs AFC Bournemouth,Premier League,2015/2016,"[""Sunderland"", ""AFC Bournemouth""]","[""statsbomb_open_data""]"
3753990,Sunderland vs Arsenal,Premier League,2015/2016,"[""Sunderland"", ""Arsenal""]","[""statsbomb_open_data""]"
3754036,Sunderland vs Aston Villa,Premier League,2015/2016,"[""Sunderland"", ""Aston Villa""]","[""statsbomb_open_data""]"
3754108,Sunderland vs Chelsea,Premier League,2015/2016,"[""Sunderland"", ""Chelsea""]","[""statsbomb_open_data""]"
3754050,Sunderland vs Crystal Palace,Premier League,2015/2016,"[""Sunderland"", ""Crystal Palace""]","[""statsbomb_open_data""]"
3753989,Sunderland vs Everton,Premier League,2015/2016,"[""Sunderland"", ""Everton""]","[""statsbomb_open_data""]"
3754152,Sunderland vs Leicester City,Premier League,2015/2016,"[""Sunderland"", ""Leicester City""]","[""statsbomb_open_data""]"
3754226,Sunderland vs Liverpool,Premier League,2015/2016,"[""Sunderland"", ""Liverpool""]","[""statsbomb_open_data""]"
3754095,Sunderland vs Manchester City,Premier League,2015/2016,"[""Sunderland"", ""Manchester City""]","[""statsbomb_open_data""]"
3754031,Sunderland vs Manchester United,Premier League,2015/2016,"[""Sunderland"", ""Manchester United""]","[""statsbomb_open_data""]"
3754119,Sunderland vs Newcastle United,Premier League,2015/2016,"[""Sunderland"", ""Newcastle United""]","[""statsbomb_open_data""]"
3753993,Sunderland vs Norwich City,Premier League,2015/2016,"[""Sunderland"", ""Norwich City""]","[""statsbomb_open_data""]"
3754000,Sunderland vs Southampton,Premier League,2015/2016,"[""Sunderland"", ""Southampton""]","[""statsbomb_open_data""]"
3754150,Sunderland vs Stoke City,Premier League,2015/2016,"[""Sunderland"", ""Stoke City""]","[""statsbomb_open_data""]"
3754180,Sunderland vs Swansea City,Premier League,2015/2016,"[""Sunderland"", ""Swansea City""]","[""statsbomb_open_data""]"
3754148,Sunderland vs Tottenham Hotspur,Premier League,2015/2016,"[""Sunderland"", ""Tottenham Hotspur""]","[""statsbomb_open_data""]"
3754072,Sunderland vs Watford,Premier League,2015/2016,"[""Sunderland"", ""Watford""]","[""statsbomb_open_data""]"
3754175,Sunderland vs West Bromwich Albion,Premier League,2015/2016,"[""Sunderland"", ""West Bromwich Albion""]","[""statsbomb_open_data""]"
3754076,Sunderland vs West Ham United,Premier League,2015/2016,"[""Sunderland"", ""West Ham United""]","[""statsbomb_open_data""]"
3753972,Swansea City vs AFC Bournemouth,Premier League,2015/2016,"[""Swansea City"", ""AFC Bournemouth""]","[""statsbomb_open_data""]"
3753983,Swansea City vs Arsenal,Premier League,2015/2016,"[""Swansea City"", ""Arsenal""]","[""statsbomb_open_data""]"
3754224,Swansea City vs Aston Villa,Premier League,2015/2016,"[""Swansea City"", ""Aston Villa""]","[""statsbomb_open_data""]"
3754116,Swansea City vs Chelsea,Premier League,2015/2016,"[""Swansea City"", ""Chelsea""]","[""statsbomb_open_data""]"
3754303,Swansea City vs Crystal Palace,Premier League,2015/2016,"[""Swansea City"", ""Crystal Palace""]","[""statsbomb_open_data""]"
3754298,Swansea City vs Everton,Premier League,2015/2016,"[""Swansea City"", ""Everton""]","[""statsbomb_open_data""]"
3754085,Swansea City vs Leicester City,Premier League,2015/2016,"[""Swansea City"", ""Leicester City""]","[""statsbomb_open_data""]"
3754018,Swansea City vs Liverpool,Premier League,2015/2016,"[""Swansea City"", ""Liverpool""]","[""statsbomb_open_data""]"
3754149,Swansea City vs Manchester City,Premier League,2015/2016,"[""Swansea City"", ""Manchester City""]","[""statsbomb_open_data""]"
3754221,Swansea City vs Manchester United,Premier League,2015/2016,"[""Swansea City"", ""Manchester United""]","[""statsbomb_open_data""]"
3754344,Swansea City vs Newcastle United,Premier League,2015/2016,"[""Swansea City"", ""Newcastle United""]","[""statsbomb_open_data""]"
3754151,Swansea City vs Norwich City,Premier League,2015/2016,"[""Swansea City"", ""Norwich City""]","[""statsbomb_open_data""]"
3754139,Swansea City vs Southampton,Premier League,2015/2016,"[""Swansea City"", ""Southampton""]","[""statsbomb_open_data""]"
3754269,Swansea City vs Stoke City,Premier League,2015/2016,"[""Swansea City"", ""Stoke City""]","[""statsbomb_open_data""]"
3754071,Swansea City vs Sunderland,Premier League,2015/2016,"[""Swansea City"", ""Sunderland""]","[""statsbomb_open_data""]"
3754074,Swansea City vs Tottenham Hotspur,Premier League,2015/2016,"[""Swansea City"", ""Tottenham Hotspur""]","[""statsbomb_open_data""]"
3754161,Swansea City vs Watford,Premier League,2015/2016,"[""Swansea City"", ""Watford""]","[""statsbomb_open_data""]"
3754279,Swansea City vs West Bromwich Albion,Premier League,2015/2016,"[""Swansea City"", ""West Bromwich Albion""]","[""statsbomb_open_data""]"
3754259,Swansea City vs West Ham United,Premier League,2015/2016,"[""Swansea City"", ""West Ham United""]","[""statsbomb_open_data""]"
3754043,Tottenham Hotspur vs AFC Bournemouth,Premier League,2015/2016,"[""Tottenham Hotspur"", ""AFC Bournemouth""]","[""statsbomb_open_data""]"
3754318,Tottenham Hotspur vs Arsenal,Premier League,2015/2016,"[""Tottenham Hotspur"", ""Arsenal""]","[""statsbomb_open_data""]"
3754029,Tottenham Hotspur vs Aston Villa,Premier League,2015/2016,"[""Tottenham Hotspur"", ""Aston Villa""]","[""statsbomb_open_data""]"
3754093,Tottenham Hotspur vs Chelsea,Premier League,2015/2016,"[""Tottenham Hotspur"", ""Chelsea""]","[""statsbomb_open_data""]"
3754222,Tottenham Hotspur vs Crystal Palace,Premier League,2015/2016,"[""Tottenham Hotspur"", ""Crystal Palace""]","[""statsbomb_open_data""]"
3754268,Tottenham Hotspur vs Everton,Premier League,2015/2016,"[""Tottenham Hotspur"", ""Everton""]","[""statsbomb_open_data""]"
3754065,Tottenham Hotspur vs Leicester City,Premier League,2015/2016,"[""Tottenham Hotspur"", ""Leicester City""]","[""statsbomb_open_data""]"
3754198,Tottenham Hotspur vs Liverpool,Premier League,2015/2016,"[""Tottenham Hotspur"", ""Liverpool""]","[""statsbomb_open_data""]"
3754197,Tottenham Hotspur vs Manchester City,Premier League,2015/2016,"[""Tottenham Hotspur"", ""Manchester City""]","[""statsbomb_open_data""]"
3754209,Tottenham Hotspur vs Manchester United,Premier League,2015/2016,"[""Tottenham Hotspur"", ""Manchester United""]","[""statsbomb_open_data""]"
3754276,Tottenham Hotspur vs Newcastle United,Premier League,2015/2016,"[""Tottenham Hotspur"", ""Newcastle United""]","[""statsbomb_open_data""]"
3754057,Tottenham Hotspur vs Norwich City,Premier League,2015/2016,"[""Tottenham Hotspur"", ""Norwich City""]","[""statsbomb_open_data""]"
3753992,Tottenham Hotspur vs Southampton,Premier League,2015/2016,"[""Tottenham Hotspur"", ""Southampton""]","[""statsbomb_open_data""]"
3754270,Tottenham Hotspur vs Stoke City,Premier League,2015/2016,"[""Tottenham Hotspur"", ""Stoke City""]","[""statsbomb_open_data""]"
3754027,Tottenham Hotspur vs Sunderland,Premier League,2015/2016,"[""Tottenham Hotspur"", ""Sunderland""]","[""statsbomb_open_data""]"
3754324,Tottenham Hotspur vs Swansea City,Premier League,2015/2016,"[""Tottenham Hotspur"", ""Swansea City""]","[""statsbomb_open_data""]"
3754080,Tottenham Hotspur vs Watford,Premier League,2015/2016,"[""Tottenham Hotspur"", ""Watford""]","[""statsbomb_open_data""]"
3754332,Tottenham Hotspur vs West Bromwich Albion,Premier League,2015/2016,"[""Tottenham Hotspur"", ""West Bromwich Albion""]","[""statsbomb_open_data""]"
3754109,Tottenham Hotspur vs West Ham United,Premier League,2015/2016,"[""Tottenham Hotspur"", ""West Ham United""]","[""statsbomb_open_data""]"
3754121,Watford vs AFC Bournemouth,Premier League,2015/2016,"[""Watford"", ""AFC Bournemouth""]","[""statsbomb_open_data""]"
3753999,Watford vs Arsenal,Premier League,2015/2016,"[""Watford"", ""Arsenal""]","[""statsbomb_open_data""]"
3754063,Watford vs Aston Villa,Premier League,2015/2016,"[""Watford"", ""Aston Villa""]","[""statsbomb_open_data""]"
3754103,Watford vs Chelsea,Premier League,2015/2016,"[""Watford"", ""Chelsea""]","[""statsbomb_open_data""]"
3754266,Watford vs Crystal Palace,Premier League,2015/2016,"[""Watford"", ""Crystal Palace""]","[""statsbomb_open_data""]"
3754030,Watford vs Everton,Premier League,2015/2016,"[""Watford"", ""Everton""]","[""statsbomb_open_data""]"
3754289,Watford vs Leicester City,Premier League,2015/2016,"[""Watford"", ""Leicester City""]","[""statsbomb_open_data""]"
3754051,Watford vs Liverpool,Premier League,2015/2016,"[""Watford"", ""Liverpool""]","[""statsbomb_open_data""]"
3754346,Watford vs Manchester City,Premier League,2015/2016,"[""Watford"", ""Manchester City""]","[""statsbomb_open_data""]"
3754185,Watford vs Manchester United,Premier League,2015/2016,"[""Watford"", ""Manchester United""]","[""statsbomb_open_data""]"
3754271,Watford vs Newcastle United,Premier League,2015/2016,"[""Watford"", ""Newcastle United""]","[""statsbomb_open_data""]"
3754286,Watford vs Norwich City,Premier League,2015/2016,"[""Watford"", ""Norwich City""]","[""statsbomb_open_data""]"
3754189,Watford vs Southampton,Premier League,2015/2016,"[""Watford"", ""Southampton""]","[""statsbomb_open_data""]"
3753977,Watford vs Stoke City,Premier League,2015/2016,"[""Watford"", ""Stoke City""]","[""statsbomb_open_data""]"
3754308,Watford vs Sunderland,Premier League,2015/2016,"[""Watford"", ""Sunderland""]","[""statsbomb_open_data""]"
3754213,Watford vs Swansea City,Premier League,2015/2016,"[""Watford"", ""Swansea City""]","[""statsbomb_open_data""]"
3754291,Watford vs Tottenham Hotspur,Premier League,2015/2016,"[""Watford"", ""Tottenham Hotspur""]","[""statsbomb_open_data""]"
3754267,Watford vs West Bromwich Albion,Premier League,2015/2016,"[""Watford"", ""West Bromwich Albion""]","[""statsbomb_open_data""]"
3754273,Watford vs West Ham United,Premier League,2015/2016,"[""Watford"", ""West Ham United""]","[""statsbomb_open_data""]"
3754219,West Bromwich Albion vs AFC Bournemouth,Premier League,2015/2016,"[""West Bromwich Albion"", ""AFC Bournemouth""]","[""statsbomb_open_data""]"
3754301,West Bromwich Albion vs Arsenal,Premier League,2015/2016,"[""West Bromwich Albion"", ""Arsenal""]","[""statsbomb_open_data""]"
3754084,West Bromwich Albion vs Aston Villa,Premier League,2015/2016,"[""West Bromwich Albion"", ""Aston Villa""]","[""statsbomb_open_data""]"
3754059,West Bromwich Albion vs Chelsea,Premier League,2015/2016,"[""West Bromwich Albion"", ""Chelsea""]","[""statsbomb_open_data""]"
3754236,West Bromwich Albion vs Crystal Palace,Premier League,2015/2016,"[""West Bromwich Albion"", ""Crystal Palace""]","[""statsbomb_open_data""]"
3754105,West Bromwich Albion vs Everton,Premier League,2015/2016,"[""West Bromwich Albion"", ""Everton""]","[""statsbomb_open_data""]"
3754006,West Bromwich Albion vs Leicester City,Premier League,2015/2016,"[""West Bromwich Albion"", ""Leicester City""]","[""statsbomb_open_data""]"
3754042,West Bromwich Albion vs Liverpool,Premier League,2015/2016,"[""West Bromwich Albion"", ""Liverpool""]","[""statsbomb_open_data""]"
3754145,West Bromwich Albion vs Manchester City,Premier League,2015/2016,"[""West Bromwich Albion"", ""Manchester City""]","[""statsbomb_open_data""]"
3754081,West Bromwich Albion vs Manchester United,Premier League,2015/2016,"[""West Bromwich Albion"", ""Manchester United""]","[""statsbomb_open_data""]"
3754195,West Bromwich Albion vs Newcastle United,Premier League,2015/2016,"[""West Bromwich Albion"", ""Newcastle United""]","[""statsbomb_open_data""]"
3754052,West Bromwich Albion vs Norwich City,Premier League,2015/2016,"[""West Bromwich Albion"", ""Norwich City""]","[""statsbomb_open_data""]"
3754325,West Bromwich Albion vs Southampton,Premier League,2015/2016,"[""West Bromwich Albion"", ""Southampton""]","[""statsbomb_open_data""]"
3754122,West Bromwich Albion vs Stoke City,Premier League,2015/2016,"[""West Bromwich Albion"", ""Stoke City""]","[""statsbomb_open_data""]"
3754245,West Bromwich Albion vs Sunderland,Premier League,2015/2016,"[""West Bromwich Albion"", ""Sunderland""]","[""statsbomb_open_data""]"
3754340,West Bromwich Albion vs Swansea City,Premier League,2015/2016,"[""West Bromwich Albion"", ""Swansea City""]","[""statsbomb_open_data""]"
3754215,West Bromwich Albion vs Tottenham Hotspur,Premier League,2015/2016,"[""West Bromwich Albion"", ""Tottenham Hotspur""]","[""statsbomb_open_data""]"
3754155,West Bromwich Albion vs Watford,Premier League,2015/2016,"[""West Bromwich Albion"", ""Watford""]","[""statsbomb_open_data""]"
3754192,West Bromwich Albion vs West Ham United,Premier League,2015/2016,"[""West Bromwich Albion"", ""West Ham United""]","[""statsbomb_open_data""]"
3754131,West Ham United vs AFC Bournemouth,Premier League,2015/2016,"[""West Ham United"", ""AFC Bournemouth""]","[""statsbomb_open_data""]"
3754241,West Ham United vs Arsenal,Premier League,2015/2016,"[""West Ham United"", ""Arsenal""]","[""statsbomb_open_data""]"
3753997,West Ham United vs Aston Villa,Premier League,2015/2016,"[""West Ham United"", ""Aston Villa""]","[""statsbomb_open_data""]"
3754288,West Ham United vs Chelsea,Premier League,2015/2016,"[""West Ham United"", ""Chelsea""]","[""statsbomb_open_data""]"
3754176,West Ham United vs Crystal Palace,Premier League,2015/2016,"[""West Ham United"", ""Crystal Palace""]","[""statsbomb_open_data""]"
3754194,West Ham United vs Everton,Premier League,2015/2016,"[""West Ham United"", ""Everton""]","[""statsbomb_open_data""]"
3754203,West Ham United vs Leicester City,Premier League,2015/2016,"[""West Ham United"", ""Leicester City""]","[""statsbomb_open_data""]"
3754251,West Ham United vs Liverpool,Premier League,2015/2016,"[""West Ham United"", ""Liverpool""]","[""statsbomb_open_data""]"
3754110,West Ham United vs Manchester City,Premier League,2015/2016,"[""West Ham United"", ""Manchester City""]","[""statsbomb_open_data""]"
3754134,West Ham United vs Manchester United,Premier League,2015/2016,"[""West Ham United"", ""Manchester United""]","[""statsbomb_open_data""]"
3754329,West Ham United vs Newcastle United,Premier League,2015/2016,"[""West Ham United"", ""Newcastle United""]","[""statsbomb_open_data""]"
3754323,West Ham United vs Norwich City,Premier League,2015/2016,"[""West Ham United"", ""Norwich City""]","[""statsbomb_open_data""]"
3753998,West Ham United vs Southampton,Premier League,2015/2016,"[""West Ham United"", ""Southampton""]","[""statsbomb_open_data""]"
3754096,West Ham United vs Stoke City,Premier League,2015/2016,"[""West Ham United"", ""Stoke City""]","[""statsbomb_open_data""]"
3754331,West Ham United vs Sunderland,Premier League,2015/2016,"[""West Ham United"", ""Sunderland""]","[""statsbomb_open_data""]"
3754158,West Ham United vs Swansea City,Premier League,2015/2016,"[""West Ham United"", ""Swansea City""]","[""statsbomb_open_data""]"
3754349,West Ham United vs Tottenham Hotspur,Premier League,2015/2016,"[""West Ham United"", ""Tottenham Hotspur""]","[""statsbomb_open_data""]"
3754086,West Ham United vs Watford,Premier League,2015/2016,"[""West Ham United"", ""Watford""]","[""statsbomb_open_data""]"
3754235,West Ham United vs West Bromwich Albion,Premier League,2015/2016,"[""West Ham United"", ""West Bromwich Albion""]","[""statsbomb_open_data""]"
3889182,Juventus vs Napoli,Serie A,1986/1987,"[""Juventus"", ""Napoli""]","[""statsbomb_open_data""]"
3879869,AC Milan vs AS Roma,Serie A,2015/2016,"[""AC Milan"", ""AS Roma""]","[""statsbomb_open_data""]"
3879607,AC Milan vs Atalanta,Serie A,2015/2016,"[""AC Milan"", ""Atalanta""]","[""statsbomb_open_data""]"
3879674,AC Milan vs Bologna,Serie A,2015/2016,"[""AC Milan"", ""Bologna""]","[""statsbomb_open_data""]"
3879836,AC Milan vs Carpi,Serie A,2015/2016,"[""AC Milan"", ""Carpi""]","[""statsbomb_open_data""]"
3879594,AC Milan vs Chievo,Serie A,2015/2016,"[""AC Milan"", ""Chievo""]","[""statsbomb_open_data""]"
3878551,AC Milan vs Empoli,Serie A,2015/2016,"[""AC Milan"", ""Empoli""]","[""statsbomb_open_data""]"
3879690,AC Milan vs Fiorentina,Serie A,2015/2016,"[""AC Milan"", ""Fiorentina""]","[""statsbomb_open_data""]"
3879851,AC Milan vs Frosinone,Serie A,2015/2016,"[""AC Milan"", ""Frosinone""]","[""statsbomb_open_data""]"
3879742,AC Milan vs Genoa,Serie A,2015/2016,"[""AC Milan"", ""Genoa""]","[""statsbomb_open_data""]"
3879652,AC Milan vs Hellas Verona,Serie A,2015/2016,"[""AC Milan"", ""Hellas Verona""]","[""statsbomb_open_data""]"
3879712,AC Milan vs Inter Milan,Serie A,2015/2016,"[""AC Milan"", ""Inter Milan""]","[""statsbomb_open_data""]"
3879810,AC Milan vs Juventus,Serie A,2015/2016,"[""AC Milan"", ""Juventus""]","[""statsbomb_open_data""]"
3879791,AC Milan vs Lazio,Serie A,2015/2016,"[""AC Milan"", ""Lazio""]","[""statsbomb_open_data""]"
3879562,AC Milan vs Napoli,Serie A,2015/2016,"[""AC Milan"", ""Napoli""]","[""statsbomb_open_data""]"
3878602,AC Milan vs Palermo,Serie A,2015/2016,"[""AC Milan"", ""Palermo""]","[""statsbomb_open_data""]"
3879628,AC Milan vs Sampdoria,Serie A,2015/2016,"[""AC Milan"", ""Sampdoria""]","[""statsbomb_open_data""]"
3879585,AC Milan vs Sassuolo,Serie A,2015/2016,"[""AC Milan"", ""Sassuolo""]","[""statsbomb_open_data""]"
3879758,AC Milan vs Torino,Serie A,2015/2016,"[""AC Milan"", ""Torino""]","[""statsbomb_open_data""]"
3879734,AC Milan vs Udinese,Serie A,2015/2016,"[""AC Milan"", ""Udinese""]","[""statsbomb_open_data""]"
3879676,AS Roma vs AC Milan,Serie A,2015/2016,"[""AS Roma"", ""AC Milan""]","[""statsbomb_open_data""]"
3879632,AS Roma vs Atalanta,Serie A,2015/2016,"[""AS Roma"", ""Atalanta""]","[""statsbomb_open_data""]"
3879816,AS Roma vs Bologna,Serie A,2015/2016,"[""AS Roma"", ""Bologna""]","[""statsbomb_open_data""]"
3879547,AS Roma vs Carpi,Serie A,2015/2016,"[""AS Roma"", ""Carpi""]","[""statsbomb_open_data""]"
3879866,AS Roma vs Chievo,Serie A,2015/2016,"[""AS Roma"", ""Chievo""]","[""statsbomb_open_data""]"
3879567,AS Roma vs Empoli,Serie A,2015/2016,"[""AS Roma"", ""Empoli""]","[""statsbomb_open_data""]"
3879767,AS Roma vs Fiorentina,Serie A,2015/2016,"[""AS Roma"", ""Fiorentina""]","[""statsbomb_open_data""]"
3879707,AS Roma vs Frosinone,Serie A,2015/2016,"[""AS Roma"", ""Frosinone""]","[""statsbomb_open_data""]"
3879657,AS Roma vs Genoa,Serie A,2015/2016,"[""AS Roma"", ""Genoa""]","[""statsbomb_open_data""]"
3879691,AS Roma vs Hellas Verona,Serie A,2015/2016,"[""AS Roma"", ""Hellas Verona""]","[""statsbomb_open_data""]"
3879787,AS Roma vs Inter Milan,Serie A,2015/2016,"[""AS Roma"", ""Inter Milan""]","[""statsbomb_open_data""]"
3878555,AS Roma vs Juventus,Serie A,2015/2016,"[""AS Roma"", ""Juventus""]","[""statsbomb_open_data""]"
3879610,AS Roma vs Lazio,Serie A,2015/2016,"[""AS Roma"", ""Lazio""]","[""statsbomb_open_data""]"
3879845,AS Roma vs Napoli,Serie A,2015/2016,"[""AS Roma"", ""Napoli""]","[""statsbomb_open_data""]"
3879751,AS Roma vs Palermo,Serie A,2015/2016,"[""AS Roma"", ""Palermo""]","[""statsbomb_open_data""]"
3879736,AS Roma vs Sampdoria,Serie A,2015/2016,"[""AS Roma"", ""Sampdoria""]","[""statsbomb_open_data""]"
3878607,AS Roma vs Sassuolo,Serie A,2015/2016,"[""AS Roma"", ""Sassuolo""]","[""statsbomb_open_data""]"
3879828,AS Roma vs Torino,Serie A,2015/2016,"[""AS Roma"", ""Torino""]","[""statsbomb_open_data""]"
3879592,AS Roma vs Udinese,Serie A,2015/2016,"[""AS Roma"", ""Udinese""]","[""statsbomb_open_data""]"
3879805,Atalanta vs AC Milan,Serie A,2015/2016,"[""Atalanta"", ""AC Milan""]","[""statsbomb_open_data""]"
3879823,Atalanta vs AS Roma,Serie A,2015/2016,"[""Atalanta"", ""AS Roma""]","[""statsbomb_open_data""]"
3879794,Atalanta vs Bologna,Serie A,2015/2016,"[""Atalanta"", ""Bologna""]","[""statsbomb_open_data""]"
